2.128416137149485188e+00,8.485170337304756005e-01
8.718264329847283278e+00,6.491858855427206088e-01
3.528845674902663099e+00,-3.776462784140729445e-01
6.928917071355319202e+00,6.017830300796344067e-01
6.438107012163130083e-01,6.002476451802261082e-01
7.526702872222154284e+00,9.469206379381370775e-01
1.966173371206502818e+00,9.228514089816811650e-01
7.879968037266517733e+00,9.996623724224127372e-01
9.275979023437965765e+00,1.482504489435452488e-01
9.487310955029151671e+00,-6.249224764720975184e-02
8.424683411726972437e+00,8.415220661122767565e-01
8.828214788260646984e+00,5.618026081343205913e-01
4.189781219578131433e-01,4.068271747844958708e-01
6.782351419832575168e+00,4.786935670060920578e-01
6.048195249731062262e+00,-2.328333162270085355e-01
7.618805084718417220e+00,9.724732179205233251e-01
5.021527968994072388e+00,-9.525958758122888836e-01
5.347775516653221928e+00,-8.048423517132002880e-01
2.975792703309528275e-01,2.932067316730591622e-01
2.331904932839888200e+00,7.240718230044206338e-01
5.083844432027652793e+00,-9.318000445245385732e-01
5.020012833418705966e+00,-9.530557448852081670e-01
4.928269837200953241e+00,-9.767880866724814037e-01
1.101962642183798380e+01,-9.997107613626802225e-01
2.133701457237062282e+00,8.457083726679618385e-01
1.110704404861807548e+00,8.960116851717379038e-01
7.699878850645590411e+00,9.881496454809219898e-01
1.135452359763744257e+00,9.067250373701385424e-01
9.593764074113153129e+00,-1.681829910375923498e-01
3.532478505347703912e+00,-3.810075981593318839e-01
1.151394494627400000e+01,-8.686276147217999455e-01
2.503518374613923125e+00,5.956497223328607316e-01
1.662398777583691478e+00,9.958074283939682969e-01
9.940087380188790789e+00,-4.928041109229269745e-01
4.762097308405368601e+00,-9.987647954348733981e-01
7.734699048948069366e-01,6.986221245615459319e-01
1.182153304645926539e+01,-6.778523996406359275e-01
3.537835996048281473e+00,-3.859554918925355849e-01
2.604423147056355692e+00,5.117061965274585233e-01
5.963692263801100069e+00,-3.140852990335672446e-01
1.203179946773882847e+01,-5.094720634471652243e-01
9.891859009925660473e+00,-4.502819157113374104e-01
8.857060638623103443e+00,5.377088557842162331e-01
1.149926901312508321e+01,-8.758052301968589637e-01
1.377823566684774237e+00,9.814384646236362642e-01
7.731000907571330849e+00,9.924473966301932126e-01
3.925441166956738837e+00,-7.060101645517564695e-01
7.319930228223012314e+00,8.607518744317084192e-01
4.813687210289678831e+00,-9.948737200970909633e-01
7.157716562249726522e+00,7.672429538966879514e-01
8.680727216767085253e+00,6.772737185045807351e-01
1.200842385164716752e+01,-5.294454636742396136e-01
8.512184760236227721e-01,7.520840208736961907e-01
4.240744469682359963e+00,-8.908223066025270365e-01
8.506771809994159383e+00,7.943921253563847040e-01
2.237639678581447189e+00,7.857779917679590387e-01
3.471217648560484204e+00,-3.236882349815347615e-01
7.587452017481399302e+00,9.646907512752156411e-01
8.114690691747023621e+00,9.662074502537836285e-01
3.324614850046643699e+00,-1.820021202239422986e-01
2.078491729705722602e+00,8.738672408668161085e-01
4.550678558607507362e+00,-9.869533380909890630e-01
1.170926740965468227e+01,-7.559494080636246505e-01
3.771535402583607421e+00,-5.890984965889047853e-01
2.505318652570954097e+00,5.942026948531051733e-01
4.293678054719752168e+00,-9.136138150560131344e-01
2.418453090625997337e+00,6.617417597899845072e-01
9.376240322493247348e+00,4.851858219847051540e-02
3.986726198331119519e+00,-7.480597433274337460e-01
1.580576500365617365e+00,9.999521744836814552e-01
8.298257796671608233e+00,9.029220103828973221e-01
5.935756845049587893e-01,5.593286416136218353e-01
1.332147728648067408e+00,9.716583195533020634e-01
4.346771261669593933e+00,-9.339030886993665570e-01
1.197731240529703456e+01,-5.555782038891955432e-01
8.288865486896527912e+00,9.069189817690616051e-01
3.217275610035736033e+00,-7.561072627623903475e-02
6.863070855646006052e+00,5.479281987696922318e-01
3.165376549660824157e+00,-2.378165381365384898e-02
6.833432924062183389e+00,5.228983123689379120e-01
1.054289043469979426e+01,-8.992764772713612853e-01
4.315711908248533568e+00,-9.223499155780604530e-01
1.086322931582556350e+01,-9.912551793477135664e-01
5.083004798761715293e+00,-9.321044794073857220e-01
3.889069633772031409e+00,-6.797905269367119363e-01
9.057444056831030821e+00,3.591284754525779221e-01
7.865360734171233048e+00,9.999352587379400914e-01
1.582963876793487934e+00,9.999259762767858106e-01
7.233169748880573735e+00,8.134064546914896443e-01
1.398122369988529901e+00,9.851288576692337484e-01
9.879066462066862897e+00,-4.388230910691181541e-01
9.488615841814668883e+00,-6.379453039214476318e-02
1.860308807138924436e+00,9.583831689620793126e-01
1.015547600329936451e+01,-6.673896359159803282e-01
1.166779329674285570e+01,-7.824417636378737662e-01
6.039429498673279717e+00,-2.413491007524608545e-01
6.296726836938359106e+00,1.354111590401406613e-02
1.077016323777612961e+01,-9.747023168970925244e-01
7.835936128036342652e+00,9.998371842760700456e-01
9.388481078913589073e+00,3.628891241047873389e-02
7.684778663934181075e+00,9.857192972464678959e-01
9.266965886487590898e-02,9.253707979683926943e-02
4.257000373311336183e+00,-8.980901821935929341e-01
2.070050843136447938e+00,8.779397219053033385e-01
7.194378791614467694e+00,7.902356732285361618e-01
3.726228258428029960e+00,-5.518955450249749539e-01
1.182859627778961631e+01,-6.726426604512899532e-01
8.115105389379438705e+00,9.661004723443870068e-01
2.529626767165318757e+00,5.744776869909389294e-01
1.243874217941498195e+01,-1.272822267343713121e-01
8.790566363175427611e+00,5.925426096058850067e-01
1.078701116393318227e+00,8.813448623967020668e-01
6.662815255967949213e+00,3.705767905506914817e-01
1.047912834757291911e+01,-8.695796369320553110e-01
2.963132612880221561e+00,1.775142825076118647e-01
7.147665913166775020e+00,7.607582611935710393e-01
1.154483533737747258e+01,-8.529105290904335224e-01
6.363022827238298262e+00,7.975273263230604759e-02
1.689298661562982362e+00,9.929868111622881521e-01
1.251513204744324881e+01,-5.121614964898219685e-02
6.256813367507526813e+00,-2.636888292243021181e-02
1.019256344676966641e+01,-6.945437097503369683e-01
7.477165501734367226e+00,9.298408883661295476e-01
8.082989392809292184e-01,7.231132483344565598e-01
8.361923665794867233e+00,8.737473120391624493e-01
8.177955376379898667e+00,9.479779203887654937e-01
5.844732990896265967e+00,-4.245386860766133252e-01
