8.099511560374878627e+00,3.540508990005357681e+00
3.685139615627223808e+00,-1.887676747441297653e+00
2.617560837808232677e+00,1.826357013308140598e+00
3.778189950789583751e+00,-2.169774996475798634e+00
6.794463178733924025e+00,1.785904783003894103e+00
8.805780181972572285e-01,2.814522721011853079e+00
2.804653881593414333e+00,1.206680648107705700e+00
9.391574032131622118e+00,1.211712981886972768e-01
1.980514047415830925e+00,3.347880205041480650e+00
8.729506775720862422e+00,2.338152089691704738e+00
1.156172491817941506e+01,-3.080478057197483910e+00
7.129270467241057840e-01,2.387269955927400655e+00
8.591225642947879493e+00,2.702165663861797462e+00
1.177712854778252982e+01,-2.590825012172670139e+00
1.154883059593238492e+01,-3.105465793211682701e+00
7.683799648585711850e+00,3.597249009908559891e+00
8.508093433626090274e+00,2.896580167358335789e+00
8.539756676370204858e-01,2.751711364733822940e+00
1.210199438027727670e+00,3.415233528154694387e+00
1.184370131427485084e+01,-2.414054869853319296e+00
7.196978154919653647e+00,2.890146093710432407e+00
8.014145438594416859e+00,3.603261292426889639e+00
8.234071266457189120e-01,2.677133803212406793e+00
1.987760667069446097e+00,3.337256027175619533e+00
8.867428257963169358e+00,1.930614511061264693e+00
9.841810847750743108e+00,-1.478420965228500306e+00
6.593074903783741725e+00,1.113073150538480105e+00
4.221707672228670383e+00,-3.219323306269064044e+00
7.710916296855832464e+00,3.612687083339023886e+00
2.505212891584556623e+00,2.169136472621310929e+00
9.554276037940519828e+00,-4.713449942327022080e-01
8.814111572388741322e+00,2.092946055962995988e+00
1.253374998214340685e+01,-1.190434328536508907e-01
1.207350735399547936e+01,-1.726987592157252616e+00
1.009826112556480382e+01,-2.276535715379423674e+00
1.149731334543201378e+01,-3.200107908644352683e+00
9.793036541339489531e+00,-1.313959903823072928e+00
2.474263245807240441e+00,2.258935938345350891e+00
4.978463859146295967e+00,-3.521535575020077413e+00
1.200776787797356526e+01,-1.934494377455579173e+00
1.059783387439311042e+01,-3.365054298106980202e+00
4.446453712544880865e+00,-3.521669532073914421e+00
1.159242890286775562e+01,-3.018923285682718394e+00
2.707101913509386559e+00,1.536452273972514826e+00
1.198507582759216028e+01,-2.004226003053675598e+00
4.240204781221565078e+00,-3.250585195576318753e+00
7.348193643531391039e+00,3.192973958371818188e+00
7.172043007436182727e+00,2.833667682619016137e+00
3.225525229715246578e+00,-3.059923831947612971e-01
1.236145151272430853e+00,3.447494016937638239e+00
2.310561853277980082e-01,8.358657215313988198e-01
1.125228186671405339e+01,-3.530371195629202319e+00
1.191746987313329065e+01,-2.205720851516688619e+00
1.016463628972432431e+01,-2.460753291224925476e+00
6.486477531059268387e+00,7.369114895770978446e-01
2.013956186673253157e+00,3.297393486705529231e+00
1.196724341408388526e+01,-2.058301823646292661e+00
9.184681728037450199e+00,8.679502267529589643e-01
8.907177744073464964e+00,1.805994356060790507e+00
6.414301852513024649e+00,4.772022820561383494e-01
2.699843802545623728e+00,1.560442018243325180e+00
3.972154734832583856e+00,-2.694816458482827581e+00
1.013281560334934106e+01,-2.373741695723923240e+00
9.160236352202272059e+00,9.543479155092028376e-01
7.253702031202506895e+00,3.011879414537440791e+00
6.184330594759254396e+00,-3.602300187914914131e-01
3.333955385284443018e+00,-6.977973583752243858e-01
1.112678398692412607e+01,-3.618602789970895461e+00
1.103352714379866661e+01,-3.647348279742831600e+00
1.255339186052158107e+00,3.469867333696917466e+00
2.950760562679113352e-01,1.061459291049777320e+00
1.875784616613179523e+00,3.481531999173604675e+00
6.002399902035914891e+00,-1.011446437977638890e+00
1.768360004947004960e+00,3.578976238248013253e+00
6.335548061817990018e+00,1.910355083989363212e-01
9.049752685209586645e-01,2.870377742890894091e+00
6.043754649993609895e+00,-8.655903846862065265e-01
5.007741101336421252e+00,-3.491931653069553665e+00
1.197690530538537601e+01,-2.029082815289537489e+00
7.552224069568561404e+00,3.485054770818519554e+00
6.447993248669717126e+00,5.988256838305032748e-01
7.988475878795068041e+00,3.617014773857866405e+00
6.569199401387821879e-01,2.228970422241330684e+00
1.172052760984291098e+01,-2.732118436746816315e+00
1.063091651641423319e+01,-3.409975650442147455e+00
1.067878774115110296e+01,-3.468358836692333025e+00
8.974221650255207905e+00,1.589442200783091286e+00
1.246113244569535894e+01,-3.834082370932559991e-01
8.982652901534708079e+00,1.561683243794026454e+00
4.613717134598012137e+00,-3.632222794581689396e+00
1.175387020710756225e+01,-2.649915707107584062e+00
1.667939309953202720e+00,3.632768276084654246e+00
3.190943542664306243e+00,-1.800564868615945613e-01
3.257495491373656460e-01,1.168061922711018497e+00
8.902794175873269822e-01,2.836935588797816266e+00
1.806344749312042142e+00,3.549188076152349325e+00
9.394522796173179202e+00,1.104137994097322689e-01
1.188010910199224135e+01,-2.312805725687069547e+00
8.365665904021556187e+00,3.182491519874015129e+00
6.988781594356286320e+00,2.366965563731645350e+00
